Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
310,210.08999633789062,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,630.2699890136719,10306.799961090088,383.6632881164551,3.0679996109008787,256,25,22,303,0.8448844884488449,0.08250825082508251,0.07260726072607261
311,213.4633331298828,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,640.3899993896484,10316.919971466064,383.6632881164551,3.1691997146606448,257,25,22,304,0.8453947368421053,0.08223684210526316,0.07236842105263158
312,206.23666381835938,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,618.7099914550781,10295.239963531494,383.6632881164551,2.9523996353149413,258,25,22,305,0.8459016393442623,0.08196721311475409,0.07213114754098361
313,203.76333618164062,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,611.2900085449219,10287.819980621338,383.6632881164551,2.878199806213379,259,25,22,306,0.8464052287581699,0.08169934640522876,0.0718954248366013
314,211.8733367919922,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,635.6200103759766,10312.149982452393,383.6632881164551,3.1214998245239256,260,25,22,307,0.8469055374592834,0.08143322475570032,0.07166123778501629
315,222.64332580566406,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,667.9299774169922,10344.459949493408,383.6632881164551,3.4445994949340824,261,25,22,308,0.8474025974025974,0.08116883116883117,0.07142857142857142
316,220.5833282470703,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,661.7499847412109,10338.279956817627,383.6632881164551,3.3827995681762695,262,25,22,309,0.8478964401294499,0.08090614886731391,0.07119741100323625
317,230.35000610351562,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,691.0500183105469,10367.579990386963,383.6632881164551,3.675799903869629,263,25,22,310,0.8483870967741935,0.08064516129032258,0.07096774193548387
318,230.5399932861328,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156]",10000,9676.529972076416,691.6199798583984,10368.149951934814,383.6632881164551,3.681499519348144,264,25,22,311,0.8488745980707395,0.08038585209003216,0.0707395498392283
319,223.6566619873047,1,BUY,0.5,"[266.04998779296875, 207.14666748046875, 233.93666076660156, 223.6566619873047]",10000,9452.873310089111,894.6266479492188,10347.49995803833,383.6632881164551,3.4749995803833005,264,26,22,312,0.8461538461538461,0.08333333333333333,0.07051282051282051
320,227.93333435058594,0,HOLD,4.5397868702434395e-05,"[266.04998779296875, 207.14666748046875, 233.93666076660156, 223.6566619873047]",10000,9452.873310089111,911.7333374023438,10364.606647491455,383.6632881164551,3.6460664749145506,265,26,22,313,0.8466453674121406,0.08306709265175719,0.07028753993610223
321,225.67333984375,2,SELL,2.9150405329825646e-18,"[207.14666748046875, 233.93666076660156, 223.6566619873047]",10000,9678.546649932861,677.02001953125,10355.566669464111,343.2866401672363,3.555666694641113,265,26,23,314,0.8439490445859873,0.08280254777070063,0.0732484076433121
322,233.9933319091797,0,HOLD,4.5397868702434395e-05,"[207.14666748046875, 233.93666076660156, 223.6566619873047]",10000,9678.546649932861,701.9799957275391,10380.5266456604,343.2866401672363,3.805266456604004,266,26,23,315,0.8444444444444444,0.08253968253968254,0.07301587301587302
323,254.10667419433594,0,HOLD,4.5397868702434395e-05,"[207.14666748046875, 233.93666076660156, 223.6566619873047]",10000,9678.546649932861,762.3200225830078,10440.86667251587,343.2866401672363,4.4086667251586915,267,26,23,316,0.8449367088607594,0.08227848101265822,0.07278481012658228
324,244.07666015625,1,BUY,0.5,"[207.14666748046875, 233.93666076660156, 223.6566619873047, 244.07666015625]",10000,9434.469989776611,976.306640625,10410.776630401611,343.2866401672363,4.107766304016113,267,27,23,317,0.8422712933753943,0.08517350157728706,0.07255520504731862
325,246.28334045410156,1,BUY,0.5,"[207.14666748046875, 233.93666076660156, 223.6566619873047, 244.07666015625, 246.28334045410156]",10000,9188.18664932251,1231.4167022705078,10419.603351593018,343.2866401672363,4.196033515930176,267,28,23,318,0.839622641509434,0.0880503144654088,0.07232704402515723
326,246.5933380126953,0,HOLD,4.5397868702434395e-05,"[207.14666748046875, 233.93666076660156, 223.6566619873047, 244.07666015625, 246.28334045410156]",10000,9188.18664932251,1232.9666900634766,10421.153339385986,343.2866401672363,4.211533393859863,268,28,23,319,0.8401253918495298,0.0877742946708464,0.07210031347962383
327,238.2100067138672,0,HOLD,4.5397868702434395e-05,"[207.14666748046875, 233.93666076660156, 223.6566619873047, 244.07666015625, 246.28334045410156]",10000,9188.18664932251,1191.050033569336,10379.236682891846,343.2866401672363,3.7923668289184573,269,28,23,320,0.840625,0.0875,0.071875
328,239.663330078125,0,HOLD,4.5397868702434395e-05,"[207.14666748046875, 233.93666076660156, 223.6566619873047, 244.07666015625, 246.28334045410156]",10000,9188.18664932251,1198.316650390625,10386.503299713135,343.2866401672363,3.865032997131348,270,28,23,321,0.8411214953271028,0.08722741433021806,0.07165109034267912
329,248.0399932861328,0,HOLD,4.5397868702434395e-05,"[207.14666748046875, 233.93666076660156, 223.6566619873047, 244.07666015625, 246.28334045410156]",10000,9188.18664932251,1240.199966430664,10428.386615753174,343.2866401672363,4.2838661575317385,271,28,23,322,0.8416149068322981,0.08695652173913043,0.07142857142857142
